fibra,fosfolipidos,grasa,humedad,proteina_dumas,tyr,O2_am,T_am,pH_am,ph,TA_porcentaje_,TC_porcentaje_,IC,ROI,Semana,sobrevivencia_limpia,fibra_min_real,fibra_max_real,fosfolipidos_min_real,fosfolipidos_max_real,grasa_min_real,grasa_max_real,humedad_min_real,humedad_max_real,proteina_dumas_min_real,proteina_dumas_max_real,tyr_min_real,tyr_max_real,O2_am_min_real,O2_am_max_real,T_am_min_real,T_am_max_real,pH_am_min_real,pH_am_max_real,ph_min_real,ph_max_real,TA_porcentaje__min_real,TA_porcentaje__max_real,TC_porcentaje__min_real,TC_porcentaje__max_real
2,5,3,7,8,5,0,7,3,8,1,0,1.79275,0.4881072421790292,10.0,97.3620000000001,1.379,1.606,1.417,1.583,6.772,7.294,11.713,12.004,40.656,41.508,1.255,1.296,5.0,5.26,30.56,31.54,7.682,7.826,8.147,8.438,0.87,0.94,0.87,0.923
2,5,3,8,6,5,8,3,6,8,1,0,1.675416666666667,0.1409796767911553,6.0,98.51,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,38.953,39.805,1.255,1.296,7.08,7.34,26.64,27.62,8.114,8.258,8.147,8.438,0.87,0.94,0.87,0.923
2,5,3,8,6,5,9,3,0,7,1,0,2.05515,0.7874145771925227,10.0,97.3620000000001,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,38.953,39.805,1.255,1.296,7.34,7.6,26.64,27.62,7.25,7.394,7.855,8.147,0.87,0.94,0.87,0.923
2,5,3,8,7,4,9,6,9,8,0,0,1.094166666666667,-1.0,3.0,99.30699999999997,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,39.805,40.656,1.214,1.255,7.34,7.6,29.58,30.56,8.546,8.69,8.147,8.438,0.8,0.87,0.87,0.923
2,5,3,8,7,5,1,9,3,8,0,0,1.225,-0.2921548765587489,4.0,99.07599999999996,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,5.26,5.52,32.52,33.5,7.682,7.826,8.147,8.438,0.8,0.87,0.87,0.923
2,5,3,8,7,5,2,7,4,8,1,0,1.88475,0.5472792250888626,10.0,97.3620000000001,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,5.52,5.78,30.56,31.54,7.826,7.97,8.147,8.438,0.87,0.94,0.87,0.923
2,5,3,8,7,5,2,8,1,8,1,0,2.204974270562912,0.8665481444237622,11.0,94.16666666666667,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,5.52,5.78,31.54,32.52,7.394,7.538,8.147,8.438,0.87,0.94,0.87,0.923
2,5,3,8,7,5,2,8,4,8,1,0,1.8545,0.5661122415966624,10.0,97.3620000000001,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,5.52,5.78,31.54,32.52,7.826,7.97,8.147,8.438,0.87,0.94,0.87,0.923
2,5,3,8,7,5,6,0,9,8,0,0,0.824,-1.0,2.0,99.53799999999998,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,6.56,6.82,23.7,24.68,8.546,8.69,8.147,8.438,0.8,0.87,0.87,0.923
2,5,3,8,7,5,8,3,6,8,1,0,1.7564583333333335,0.29713816580809166,6.0,98.51,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,7.08,7.34,26.64,27.62,8.114,8.258,8.147,8.438,0.87,0.94,0.87,0.923
2,5,3,8,7,5,8,4,0,8,1,0,1.784285714285714,0.4557862335590136,7.0,96.55633333333336,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,7.08,7.34,27.62,28.6,7.25,7.394,8.147,8.438,0.87,0.94,0.87,0.923
2,5,3,8,7,5,8,4,3,8,1,0,1.801875,0.4353730516586076,8.0,97.93600000000005,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,7.08,7.34,27.62,28.6,7.682,7.826,8.147,8.438,0.87,0.94,0.87,0.923
2,5,3,8,7,5,8,5,0,8,1,0,1.678214285714285,0.3302068029482765,7.0,98.22300000000003,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,7.08,7.34,28.6,29.58,7.25,7.394,8.147,8.438,0.87,0.94,0.87,0.923
2,5,3,8,7,5,9,2,1,8,1,0,2.24275,0.9142436040838158,10.0,97.3620000000001,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,7.34,7.6,25.66,26.64,7.394,7.538,8.147,8.438,0.87,0.94,0.87,0.923
2,5,3,8,7,5,9,5,9,7,0,0,1.036666666666666,-1.0,3.0,99.30699999999997,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,7.34,7.6,28.6,29.58,8.546,8.69,7.855,8.147,0.8,0.87,0.87,0.923
2,5,3,8,8,5,1,9,3,8,0,0,1.2775,-0.2789525951317818,4.0,99.07599999999996,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,40.656,41.508,1.255,1.296,5.26,5.52,32.52,33.5,7.682,7.826,8.147,8.438,0.8,0.87,0.87,0.923
2,5,3,8,8,5,8,3,6,8,1,0,1.8375,0.4416711835864501,6.0,98.51,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,40.656,41.508,1.255,1.296,7.08,7.34,26.64,27.62,8.114,8.258,8.147,8.438,0.87,0.94,0.87,0.923
2,5,3,8,8,5,9,5,8,8,0,0,1.085,-1.0,3.0,99.30699999999997,1.379,1.606,1.417,1.583,6.772,7.294,12.004,12.296,40.656,41.508,1.255,1.296,7.34,7.6,28.6,29.58,8.402,8.546,8.147,8.438,0.8,0.87,0.87,0.923
2,5,4,8,7,4,8,4,0,8,1,0,1.543571428571429,0.192632254333071,7.0,98.22300000000003,1.379,1.606,1.417,1.583,7.294,7.817,12.004,12.296,39.805,40.656,1.214,1.255,7.08,7.34,27.62,28.6,7.25,7.394,8.147,8.438,0.87,0.94,0.87,0.923
2,5,6,1,5,8,8,4,0,5,0,0,2.395555555555555,1.097408837806244,8.0,98.01800000000004,1.379,1.606,1.417,1.583,8.34,8.863,9.964,10.255,38.102,38.953,1.379,1.42,7.08,7.34,27.62,28.6,7.25,7.394,7.272,7.564,0.8,0.87,0.87,0.923
2,5,7,0,4,6,2,9,5,4,2,0,1.824285714285714,0.7423390405041507,7.0,98.22300000000003,1.379,1.606,1.417,1.583,8.863,9.385,9.673,9.964,37.25,38.102,1.296,1.338,5.52,5.78,32.52,33.5,7.97,8.114,6.981,7.272,0.94,1.01,0.87,0.923
2,5,7,0,4,6,9,0,8,1,0,0,1.318,0.8363404238688052,5.0,98.79699999999998,1.379,1.606,1.417,1.583,8.863,9.385,9.673,9.964,37.25,38.102,1.296,1.338,7.34,7.6,23.7,24.68,8.402,8.546,6.106,6.398,0.8,0.87,0.87,0.923
2,5,7,0,4,7,2,9,8,4,0,0,1.762,0.7435174422357107,5.0,98.79699999999998,1.379,1.606,1.417,1.583,8.863,9.385,9.673,9.964,37.25,38.102,1.338,1.379,5.52,5.78,32.52,33.5,8.402,8.546,6.981,7.272,0.8,0.87,0.87,0.923
2,5,7,0,4,7,8,0,9,9,0,0,1.27,0.5366112385094162,4.0,99.07599999999996,1.379,1.606,1.417,1.583,8.863,9.385,9.673,9.964,37.25,38.102,1.338,1.379,7.08,7.34,23.7,24.68,8.546,8.69,8.438,8.73,0.8,0.87,0.87,0.923
2,5,7,0,5,6,0,9,5,4,2,0,1.805,0.7412598853903524,6.0,98.51,1.379,1.606,1.417,1.583,8.863,9.385,9.673,9.964,38.102,38.953,1.296,1.338,5.0,5.26,32.52,33.5,7.97,8.114,6.981,7.272,0.94,1.01,0.87,0.923
2,5,7,0,5,7,7,0,8,0,0,0,1.6975,1.153180114063063,4.0,99.07599999999996,1.379,1.606,1.417,1.583,8.863,9.385,9.673,9.964,38.102,38.953,1.338,1.379,6.82,7.08,23.7,24.68,8.402,8.546,5.815,6.106,0.8,0.87,0.87,0.923
2,5,8,0,4,7,2,9,8,4,0,0,1.726,0.7284923673435161,5.0,98.79699999999998,1.379,1.606,1.417,1.583,9.385,9.908,9.673,9.964,37.25,38.102,1.338,1.379,5.52,5.78,32.52,33.5,8.402,8.546,6.981,7.272,0.8,0.87,0.87,0.923
2,5,8,1,6,7,4,6,4,6,0,0,1.86,0.2615402399032448,7.0,95.9166666666669,1.379,1.606,1.417,1.583,9.385,9.908,9.964,10.255,38.953,39.805,1.338,1.379,6.04,6.3,29.58,30.56,7.826,7.97,7.564,7.855,0.8,0.87,0.87,0.923
2,5,8,1,8,7,4,9,4,3,0,0,2.009848484848485,0.1817681384580865,11.0,68.5833333333337,1.379,1.606,1.417,1.583,9.385,9.908,9.964,10.255,40.656,41.508,1.338,1.379,6.04,6.3,32.52,33.5,7.826,7.97,6.689,6.981,0.8,0.87,0.87,0.923
2,5,8,1,8,7,6,3,9,3,0,0,1.64875,-0.3749936584185158,4.0,95.95000000000016,1.379,1.606,1.417,1.583,9.385,9.908,9.964,10.255,40.656,41.508,1.338,1.379,6.56,6.82,26.64,27.62,8.546,8.69,6.689,6.981,0.8,0.87,0.87,0.923
2,5,8,1,8,7,6,4,8,4,0,0,1.625,-0.368808695275972,4.0,97.20000000000016,1.379,1.606,1.417,1.583,9.385,9.908,9.964,10.255,40.656,41.508,1.338,1.379,6.56,6.82,27.62,28.6,8.402,8.546,6.981,7.272,0.8,0.87,0.87,0.923
2,6,1,4,8,8,2,9,5,4,0,0,1.673,-0.3452347050304699,5.0,97.0833333333335,1.379,1.606,1.583,1.749,5.726,6.249,10.838,11.13,40.656,41.508,1.379,1.42,5.52,5.78,32.52,33.5,7.97,8.114,6.981,7.272,0.8,0.87,0.87,0.923
2,6,2,2,8,8,1,9,5,4,0,0,1.897,-0.2173694596857975,5.0,97.0833333333335,1.379,1.606,1.583,1.749,6.249,6.772,10.255,10.547,40.656,41.508,1.379,1.42,5.26,5.52,32.52,33.5,7.97,8.114,6.981,7.272,0.8,0.87,0.87,0.923
2,6,2,5,8,8,0,1,5,4,0,0,2.0371875,0.5794723391122656,8.0,97.93600000000005,1.379,1.606,1.583,1.749,6.249,6.772,11.13,11.421,40.656,41.508,1.379,1.42,5.0,5.26,24.68,25.66,7.97,8.114,6.981,7.272,0.8,0.87,0.87,0.923
2,6,2,7,7,4,9,5,9,8,0,0,1.105,-1.0,3.0,99.30699999999997,1.379,1.606,1.583,1.749,6.249,6.772,11.713,12.004,39.805,40.656,1.214,1.255,7.34,7.6,28.6,29.58,8.546,8.69,8.147,8.438,0.8,0.87,0.87,0.923
2,6,2,7,7,5,1,8,3,8,1,0,1.743,0.438444111227734,10.0,97.3620000000001,1.379,1.606,1.583,1.749,6.249,6.772,11.713,12.004,39.805,40.656,1.255,1.296,5.26,5.52,31.54,32.52,7.682,7.826,8.147,8.438,0.87,0.94,0.87,0.923
2,6,2,7,8,5,9,3,7,8,1,0,1.609166666666666,-0.08357062672981111,6.0,96.84333333333333,1.379,1.606,1.583,1.749,6.249,6.772,11.713,12.004,40.656,41.508,1.255,1.296,7.34,7.6,26.64,27.62,8.258,8.402,8.147,8.438,0.87,0.94,0.87,0.923
2,6,2,8,7,5,9,3,7,8,1,0,1.713958333333333,0.1753315754232245,6.0,97.67666666666668,1.379,1.606,1.583,1.749,6.249,6.772,12.004,12.296,39.805,40.656,1.255,1.296,7.34,7.6,26.64,27.62,8.258,8.402,8.147,8.438,0.87,0.94,0.87,0.923
2,6,2,8,7,5,9,4,6,8,1,0,1.717916666666666,0.2868451638041119,6.0,98.51,1.379,1.606,1.583,1.749,6.249,6.772,12.004,12.296,39.805,40.656,1.255,1.296,7.34,7.6,27.62,28.6,8.114,8.258,8.147,8.438,0.87,0.94,0.87,0.923
2,6,2,8,7,5,9,6,8,8,0,0,1.011666666666667,-1.0,3.0,99.30699999999997,1.379,1.606,1.583,1.749,6.249,6.772,12.004,12.296,39.805,40.656,1.255,1.296,7.34,7.6,29.58,30.56,8.402,8.546,8.147,8.438,0.8,0.87,0.87,0.923
2,6,2,8,8,4,8,5,0,8,1,0,1.560357142857143,0.165036368969957,7.0,98.22300000000003,1.379,1.606,1.583,1.749,6.249,6.772,12.004,12.296,40.656,41.508,1.214,1.255,7.08,7.34,28.6,29.58,7.25,7.394,8.147,8.438,0.87,0.94,0.87,0.923
2,6,2,8,8,5,0,7,3,8,1,0,1.79275,0.4343355948510104,10.0,97.3620000000001,1.379,1.606,1.583,1.749,6.249,6.772,12.004,12.296,40.656,41.508,1.255,1.296,5.0,5.26,30.56,31.54,7.682,7.826,8.147,8.438,0.87,0.94,0.87,0.923
2,6,2,8,8,5,1,9,3,8,0,0,1.3031249999999999,-0.23615680553760865,4.0,99.07599999999996,1.379,1.606,1.583,1.749,6.249,6.772,12.004,12.296,40.656,41.508,1.255,1.296,5.26,5.52,32.52,33.5,7.682,7.826,8.147,8.438,0.8,0.87,0.87,0.923
2,6,2,8,8,5,9,3,7,8,1,0,1.81875,0.4161737227518504,6.0,98.51,1.379,1.606,1.583,1.749,6.249,6.772,12.004,12.296,40.656,41.508,1.255,1.296,7.34,7.6,26.64,27.62,8.258,8.402,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,7,7,5,2,7,4,7,1,0,1.88475,0.6053045179090896,10.0,97.3620000000001,1.379,1.606,1.583,1.749,6.772,7.294,11.713,12.004,39.805,40.656,1.255,1.296,5.52,5.78,30.56,31.54,7.826,7.97,7.855,8.147,0.87,0.94,0.87,0.923
2,6,3,7,7,5,8,5,0,7,1,0,1.560357142857143,0.2059350493617355,7.0,98.22300000000003,1.379,1.606,1.583,1.749,6.772,7.294,11.713,12.004,39.805,40.656,1.255,1.296,7.08,7.34,28.6,29.58,7.25,7.394,7.855,8.147,0.87,0.94,0.87,0.923
2,6,3,7,7,5,8,5,0,8,1,0,1.678214285714285,0.3768797011452308,7.0,98.22300000000003,1.379,1.606,1.583,1.749,6.772,7.294,11.713,12.004,39.805,40.656,1.255,1.296,7.08,7.34,28.6,29.58,7.25,7.394,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,7,7,5,9,5,9,8,0,0,1.105,-1.0,3.0,99.30699999999997,1.379,1.606,1.583,1.749,6.772,7.294,11.713,12.004,39.805,40.656,1.255,1.296,7.34,7.6,28.6,29.58,8.546,8.69,8.147,8.438,0.8,0.87,0.87,0.923
2,6,3,7,7,6,9,5,2,8,1,0,1.936124125807454,0.6037900075091358,11.0,96.66666666666667,1.379,1.606,1.583,1.749,6.772,7.294,11.713,12.004,39.805,40.656,1.296,1.338,7.34,7.6,28.6,29.58,7.538,7.682,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,7,8,4,6,0,9,8,0,0,0.8015000000000001,-1.0,2.0,99.53799999999998,1.379,1.606,1.583,1.749,6.772,7.294,11.713,12.004,40.656,41.508,1.214,1.255,6.56,6.82,23.7,24.68,8.546,8.69,8.147,8.438,0.8,0.87,0.87,0.923
2,6,3,7,8,4,9,3,5,8,1,0,2.004722222222223,0.7138818367757552,9.0,97.64900000000007,1.379,1.606,1.583,1.749,6.772,7.294,11.713,12.004,40.656,41.508,1.214,1.255,7.34,7.6,26.64,27.62,7.97,8.114,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,7,8,5,1,9,3,8,0,0,1.34,-0.2278608688764348,4.0,99.07599999999996,1.379,1.606,1.583,1.749,6.772,7.294,11.713,12.004,40.656,41.508,1.255,1.296,5.26,5.52,32.52,33.5,7.682,7.826,8.147,8.438,0.8,0.87,0.87,0.923
2,6,3,7,8,5,9,5,9,8,0,0,1.063333333333333,-1.0,3.0,99.30699999999997,1.379,1.606,1.583,1.749,6.772,7.294,11.713,12.004,40.656,41.508,1.255,1.296,7.34,7.6,28.6,29.58,8.546,8.69,8.147,8.438,0.8,0.87,0.87,0.923
2,6,3,8,6,5,8,4,1,8,1,0,1.910714285714286,0.5267440928413382,7.0,98.22300000000003,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,38.953,39.805,1.255,1.296,7.08,7.34,27.62,28.6,7.394,7.538,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,8,7,4,1,8,3,8,1,0,1.743,0.3864832199298436,10.0,97.3620000000001,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,39.805,40.656,1.214,1.255,5.26,5.52,31.54,32.52,7.682,7.826,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,8,7,4,6,0,9,8,0,0,0.8640000000000001,-1.0,2.0,99.53799999999998,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,39.805,40.656,1.214,1.255,6.56,6.82,23.7,24.68,8.546,8.69,8.147,8.438,0.8,0.87,0.87,0.923
2,6,3,8,7,4,8,4,0,8,1,0,1.543571428571429,0.1520320024442404,7.0,98.22300000000003,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,39.805,40.656,1.214,1.255,7.08,7.34,27.62,28.6,7.25,7.394,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,8,7,5,1,9,3,8,0,0,1.3624999999999998,-0.2064841720403049,4.0,99.07599999999996,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,5.26,5.52,32.52,33.5,7.682,7.826,8.147,8.438,0.8,0.87,0.87,0.923
2,6,3,8,7,5,6,0,9,8,0,0,0.9265000000000001,-1.0,2.0,99.53799999999998,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,6.56,6.82,23.7,24.68,8.546,8.69,8.147,8.438,0.8,0.87,0.87,0.923
2,6,3,8,7,5,8,4,1,8,1,0,1.910714285714286,0.5805776458300964,7.0,98.22300000000003,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,7.08,7.34,27.62,28.6,7.394,7.538,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,8,7,5,8,5,0,8,1,0,1.676547619047619,0.32244684492673753,7.0,98.22300000000003,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,7.08,7.34,28.6,29.58,7.25,7.394,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,8,7,5,9,4,6,8,1,0,1.661527777777778,0.08220269857200523,6.0,98.51,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,7.34,7.6,27.62,28.6,8.114,8.258,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,8,7,5,9,5,9,7,0,0,1.036666666666666,-1.0,3.0,99.30699999999997,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,7.34,7.6,28.6,29.58,8.546,8.69,7.855,8.147,0.8,0.87,0.87,0.923
2,6,3,8,7,5,9,5,9,8,0,0,1.063333333333333,-1.0,3.0,99.30699999999997,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,7.34,7.6,28.6,29.58,8.546,8.69,8.147,8.438,0.8,0.87,0.87,0.923
2,6,3,8,7,5,9,6,8,8,0,0,1.215833333333333,-0.260205089657702,3.0,99.30699999999997,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,39.805,40.656,1.255,1.296,7.34,7.6,29.58,30.56,8.402,8.546,8.147,8.438,0.8,0.87,0.87,0.923
2,6,3,8,8,4,1,9,3,8,0,0,1.284375,-0.2551995727389403,4.0,99.07599999999996,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,40.656,41.508,1.214,1.255,5.26,5.52,32.52,33.5,7.682,7.826,8.147,8.438,0.8,0.87,0.87,0.923
2,6,3,8,8,5,1,9,3,8,0,0,1.354375,-0.1928453719714937,4.0,99.07599999999996,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,40.656,41.508,1.255,1.296,5.26,5.52,32.52,33.5,7.682,7.826,8.147,8.438,0.8,0.87,0.87,0.923
2,6,3,8,8,5,2,8,4,8,1,0,1.8545,0.5095315081042594,10.0,97.3620000000001,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,40.656,41.508,1.255,1.296,5.52,5.78,31.54,32.52,7.826,7.97,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,8,8,5,8,4,3,8,1,0,1.801875,0.3851405446630426,8.0,97.93600000000005,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,40.656,41.508,1.255,1.296,7.08,7.34,27.62,28.6,7.682,7.826,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,8,8,5,9,5,2,8,1,0,1.936124125807454,0.6645602698302417,11.0,96.66666666666667,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,40.656,41.508,1.255,1.296,7.34,7.6,28.6,29.58,7.538,7.682,8.147,8.438,0.87,0.94,0.87,0.923
2,6,3,8,8,5,9,6,9,8,0,0,1.109166666666667,-1.0,3.0,99.30699999999997,1.379,1.606,1.583,1.749,6.772,7.294,12.004,12.296,40.656,41.508,1.255,1.296,7.34,7.6,29.58,30.56,8.546,8.69,8.147,8.438,0.8,0.87,0.87,0.923
2,6,4,6,8,5,0,7,0,9,1,0,1.8675,0.4055853871847167,6.0,97.33866666666681,1.379,1.606,1.583,1.749,7.294,7.817,11.421,11.713,40.656,41.508,1.255,1.296,5.0,5.26,30.56,31.54,7.25,7.394,8.438,8.73,0.87,0.94,0.87,0.923
2,6,4,7,7,5,3,7,5,8,1,0,1.701111111111111,0.3012549667086885,9.0,97.64900000000007,1.379,1.606,1.583,1.749,7.294,7.817,11.713,12.004,39.805,40.656,1.255,1.296,5.78,6.04,30.56,31.54,7.97,8.114,8.147,8.438,0.87,0.94,0.87,0.923
2,6,4,7,7,5,5,2,9,8,0,0,0.9125000000000001,-1.0,2.0,99.53799999999998,1.379,1.606,1.583,1.749,7.294,7.817,11.713,12.004,39.805,40.656,1.255,1.296,6.3,6.56,25.66,26.64,8.546,8.69,8.147,8.438,0.8,0.87,0.87,0.923
2,6,4,7,7,5,9,5,8,8,0,0,1.069166666666667,-1.0,3.0,99.30699999999997,1.379,1.606,1.583,1.749,7.294,7.817,11.713,12.004,39.805,40.656,1.255,1.296,7.34,7.6,28.6,29.58,8.402,8.546,8.147,8.438,0.8,0.87,0.87,0.923
2,6,4,7,8,4,3,9,5,8,0,0,0.8164999999999999,-1.0,2.0,99.53799999999998,1.379,1.606,1.583,1.749,7.294,7.817,11.713,12.004,40.656,41.508,1.214,1.255,5.78,6.04,32.52,33.5,7.97,8.114,8.147,8.438,0.8,0.87,0.87,0.923
2,6,4,7,8,5,1,5,2,7,0,0,1.311875,-0.240538664779972,4.0,99.07599999999996,1.379,1.606,1.583,1.749,7.294,7.817,11.713,12.004,40.656,41.508,1.255,1.296,5.26,5.52,28.6,29.58,7.538,7.682,7.855,8.147,0.8,0.87,0.87,0.923
2,6,4,7,8,5,3,7,5,8,1,0,1.701111111111111,0.3492476518731514,9.0,97.64900000000007,1.379,1.606,1.583,1.749,7.294,7.817,11.713,12.004,40.656,41.508,1.255,1.296,5.78,6.04,30.56,31.54,7.97,8.114,8.147,8.438,0.87,0.94,0.87,0.923
2,6,4,7,8,5,9,5,8,8,0,0,1.173333333333334,-0.2846533951823425,3.0,99.30699999999997,1.379,1.606,1.583,1.749,7.294,7.817,11.713,12.004,40.656,41.508,1.255,1.296,7.34,7.6,28.6,29.58,8.402,8.546,8.147,8.438,0.8,0.87,0.87,0.923
2,6,4,8,7,4,1,7,1,8,1,0,1.874285714285715,0.4941859788863274,7.0,98.22300000000003,1.379,1.606,1.583,1.749,7.294,7.817,12.004,12.296,39.805,40.656,1.214,1.255,5.26,5.52,30.56,31.54,7.394,7.538,8.147,8.438,0.87,0.94,0.87,0.923
2,6,4,8,7,4,2,6,3,8,3,0,0.2972896940418679,-1.0,3.0,96.36,1.379,1.606,1.583,1.749,7.294,7.817,12.004,12.296,39.805,40.656,1.214,1.255,5.52,5.78,29.58,30.56,7.682,7.826,8.147,8.438,1.01,1.08,0.87,0.923
2,6,4,8,7,5,1,9,3,8,0,0,1.311875,-0.2402955189150069,4.0,99.07599999999996,1.379,1.606,1.583,1.749,7.294,7.817,12.004,12.296,39.805,40.656,1.255,1.296,5.26,5.52,32.52,33.5,7.682,7.826,8.147,8.438,0.8,0.87,0.87,0.923
2,6,4,8,7,5,8,4,1,8,1,0,1.921428571428571,0.5850214531561533,7.0,98.22300000000003,1.379,1.606,1.583,1.749,7.294,7.817,12.004,12.296,39.805,40.656,1.255,1.296,7.08,7.34,27.62,28.6,7.394,7.538,8.147,8.438,0.87,0.94,0.87,0.923
2,6,4,8,7,5,9,4,1,8,1,0,1.573,0.2460158193254755,10.0,97.3620000000001,1.379,1.606,1.583,1.749,7.294,7.817,12.004,12.296,39.805,40.656,1.255,1.296,7.34,7.6,27.62,28.6,7.394,7.538,8.147,8.438,0.87,0.94,0.87,0.923
2,6,4,8,8,5,1,9,3,8,0,0,1.215625,-0.3051452579219738,4.0,99.07599999999996,1.379,1.606,1.583,1.749,7.294,7.817,12.004,12.296,40.656,41.508,1.255,1.296,5.26,5.52,32.52,33.5,7.682,7.826,8.147,8.438,0.8,0.87,0.87,0.923
2,6,4,8,8,5,9,3,7,8,1,0,1.567,-0.1156707689111738,5.0,98.79699999999998,1.379,1.606,1.583,1.749,7.294,7.817,12.004,12.296,40.656,41.508,1.255,1.296,7.34,7.6,26.64,27.62,8.258,8.402,8.147,8.438,0.87,0.94,0.87,0.923
2,6,4,8,8,5,9,4,4,7,1,0,2.023125,0.5975536252531738,8.0,97.93600000000005,1.379,1.606,1.583,1.749,7.294,7.817,12.004,12.296,40.656,41.508,1.255,1.296,7.34,7.6,27.62,28.6,7.826,7.97,7.855,8.147,0.87,0.94,0.87,0.923
2,6,4,8,8,5,9,6,9,8,0,0,1.109166666666667,-1.0,3.0,99.30699999999997,1.379,1.606,1.583,1.749,7.294,7.817,12.004,12.296,40.656,41.508,1.255,1.296,7.34,7.6,29.58,30.56,8.546,8.69,8.147,8.438,0.8,0.87,0.87,0.923
2,6,5,7,7,5,8,6,8,8,0,0,1.136666666666667,-0.2943532723031326,3.0,99.30699999999997,1.379,1.606,1.583,1.749,7.817,8.34,11.713,12.004,39.805,40.656,1.255,1.296,7.08,7.34,29.58,30.56,8.402,8.546,8.147,8.438,0.8,0.87,0.87,0.923
2,6,5,7,8,4,9,2,4,7,1,0,1.993361111111111,0.6254463895489725,9.0,95.9823333333334,1.379,1.606,1.583,1.749,7.817,8.34,11.713,12.004,40.656,41.508,1.214,1.255,7.34,7.6,25.66,26.64,7.826,7.97,7.855,8.147,0.87,0.94,0.87,0.923
2,6,5,7,8,4,9,3,2,8,1,0,2.133611111111111,0.7515078771490317,9.0,97.64900000000007,1.379,1.606,1.583,1.749,7.817,8.34,11.713,12.004,40.656,41.508,1.214,1.255,7.34,7.6,26.64,27.62,7.538,7.682,8.147,8.438,0.87,0.94,0.87,0.923
2,6,5,7,8,4,9,5,8,7,0,0,1.173333333333334,-0.2661854585440627,3.0,99.30699999999997,1.379,1.606,1.583,1.749,7.817,8.34,11.713,12.004,40.656,41.508,1.214,1.255,7.34,7.6,28.6,29.58,8.402,8.546,7.855,8.147,0.8,0.87,0.87,0.923
2,6,5,7,8,5,2,7,0,8,1,0,2.037758313602177,0.7363333914951073,11.0,99.16666666666667,1.379,1.606,1.583,1.749,7.817,8.34,11.713,12.004,40.656,41.508,1.255,1.296,5.52,5.78,30.56,31.54,7.25,7.394,8.147,8.438,0.87,0.94,0.87,0.923
